iso3,year,tau_tamar,tau_mitchell,rgdp,gdp_deflator,cpi_gmd,unemployment_rate_pct,imports,exports,customs_revenue,ind_prod,ind_prod_base
GBR,1965,5.508055763,58.63793103448276,621760.6,5.92318,7.813732,2.665708,5800.0,4470.0,3401.0,112.0,1963=100
GBR,1966,5.649473871,58.93333333333333,631406.6,6.239086,8.12628,2.76543,6000.0,5300.0,3536.0,113.0,1963=100
GBR,1967,3.7567408785,58.140625,648797.1,6.423118,8.308601,3.473617,6400.0,5200.0,3721.0,114.0,1963=100
GBR,1968,2.69728841675,58.24050632911393,684190.9,6.693307,8.640685,3.547645,7900.0,6400.0,4601.0,120.0,1963=100
GBR,1969,2.729240227,59.674698795180724,697272.8,7.136518,9.089973,3.398965,8300.0,7300.0,4953.0,123.0,1963=100
GBR,1970,2.84178024175,52.32222222222222,716120.6,7.825638,9.682515,3.499316,9000.0,8100.0,4709.0,124.0,1963=100
GBR,1971,2.82057440125,54.33673469387755,742022.0,8.472795,10.59412,4.138471,9800.0,9200.0,5325.0,125.0,1963=100
GBR,1972,3.06291408275,51.747747747747745,774376.8,9.114168,11.35596,4.343215,11100.0,9800.0,5744.0,127.0,1963=100
GBR,1973,3.802853436,30.144654088050313,824737.4,9.91746,12.41732,3.650959,15900.0,12500.0,4793.0,138.0,1963=100
GBR,1974,3.365664014,21.20689655172414,804153.4,11.52429,14.37075,3.653056,23200.0,16600.0,4920.0,136.0,1963=100
GBR,1975,2.2163941435,24.179166666666667,792027.7,14.53144,17.63299,4.495921,24000.0,19600.0,5803.0,129.0,1963=100
GBR,1976,2.0508563675,22.906752411575564,815918.1,16.79078,20.39384,5.394238,31100.0,25300.0,7124.0,133.0,1963=100
GBR,1977,2.11223745875,22.276243093922652,835992.8,19.11332,23.44119,5.59382,36200.0,32000.0,8064.0,140.0,1963=100
GBR,1978,2.34837790875,22.66582278481013,871026.6,21.37225,25.19277,5.506195,39500.0,35400.0,8953.0,143.0,1963=100
GBR,1979,2.413422454,21.473347547974413,903501.6,24.45828,28.05781,5.376173,46900.0,40600.0,10071.0,149.0,1963=100
GBR,1980,2.42386350425,22.08835341365462,884979.6,29.37582,32.30978,7.133,49800.0,47400.0,11000.0,139.0,1963=100
GBR,1981,2.0515869665,26.171875,878894.6,33.01647,36.12548,9.65,51200.0,51000.0,13400.0,135.0,1963=100
GBR,1982,1.96280328175,24.912280701754387,896166.4,35.65833,39.05563,10.725,57000.0,55600.0,14200.0,137.0,1963=100
GBR,1983,1.98923824575,24.508320726172467,933501.1,37.63755,40.98302,11.475,66100.0,60700.0,16200.0,143.0,1963=100
GBR,1984,1.85024396125,21.518987341772153,954229.7,39.60472,42.72808,11.75,79000.0,70500.0,17000.0,143.0,1963=100
GBR,1985,1.77048181825,21.294117647058822,993230.6,41.74559,44.83128,11.375,85000.0,78400.0,18100.0,151.0,1963=100
GBR,1986,1.85327313125,22.8538283062645,1024097.0,43.60915,46.3224,11.325,86200.0,73000.0,19700.0,154.0,1963=100
GBR,1987,1.98512778,21.914893617021278,1079606.0,46.0176,47.80701,10.425,94000.0,79800.0,20600.0,159.0,1963=100
GBR,1988,1.8868831395,20.934579439252335,1137650.0,48.8448,49.6042,8.575,107000.0,81700.0,22400.0,165.0,1963=100
ITA,1861,,,62370.99,0.0076821,0.0491646,,821.0,478.0,,32.0,1913=100
ITA,1862,7.1084337349397595,7.108433734939759,63610.7,0.0076223,0.0494643,,830.0,576.0,59.0,32.0,1913=100
ITA,1863,6.651884700665188,6.651884700665189,65581.61,0.0072879,0.0479654,,902.0,633.0,60.0,32.0,1913=100
ITA,1864,5.9959349593495945,5.995934959349594,66183.89,0.0072395,0.0467663,,984.0,573.0,59.0,32.0,1913=100
ITA,1865,6.528497409326425,6.528497409326425,70703.89,0.0072391,0.0467663,,965.0,558.0,63.0,33.0,1913=100
ITA,1866,7.710011507479862,7.710011507479862,71152.28,0.007665,0.0467663,,869.0,613.0,67.0,35.0,1913=100
ITA,1867,7.46606334841629,7.46606334841629,65573.3,0.0079832,0.047981,,884.0,732.0,66.0,37.0,1913=100
ITA,1868,8.379888268156424,8.379888268156424,67050.37,0.0082353,0.0501067,,895.0,786.0,75.0,37.0,1913=100
ITA,1869,8.663101604278074,8.663101604278076,68207.43,0.0077982,0.0504104,,935.0,791.0,81.0,40.0,1913=100
ITA,1870,8.268156424581004,8.268156424581006,70498.38,0.0077132,0.0510178,,895.0,755.0,74.0,40.0,1913=100
ITA,1871,8.428720083246619,8.428720083246619,69363.38,0.0079047,0.0528398,,961.0,1075.0,81.0,39.0,1913=100
ITA,1872,7.438715131022823,7.438715131022823,68247.59,0.0085857,0.0595207,,1183.0,1162.0,88.0,40.0,1913=100
ITA,1873,7.6923076923076925,7.6923076923076925,68281.55,0.0095658,0.0631648,,1261.0,1131.0,97.0,44.0,1913=100
ITA,1874,7.79320987654321,7.79320987654321,72194.3,0.0092147,0.0646832,,1296.0,978.0,101.0,46.0,1913=100
ITA,1875,8.367854183927093,8.616404308202155,72793.38,0.0078568,0.0552694,,1207.0,1022.0,104.0,46.0,1913=100
ITA,1876,8.492731446059679,8.492731446059679,71406.91,0.007884,0.0586098,,1307.0,1208.0,111.0,46.0,1913=100
ITA,1877,9.019264448336251,9.019264448336251,72503.2,0.0087454,0.0607355,,1142.0,934.0,103.0,46.0,1913=100
ITA,1878,10.16949152542373,10.169491525423728,74841.86,0.0084318,0.0589135,,1062.0,1021.0,108.0,44.0,1913=100
ITA,1879,10.70287539936102,10.702875399361023,75482.64,0.0080257,0.0580023,,1252.0,1072.0,134.0,44.0,1913=100
ITA,1880,10.61499578770008,10.614995787700085,77137.09,0.0083473,0.060128,,1187.0,1104.0,126.0,42.0,1913=100
ITA,1881,12.661290322580651,12.661290322580646,79563.84,0.0079707,0.0562411,,1240.0,1165.0,157.0,47.0,1913=100
ITA,1882,12.95843520782396,12.95843520782396,81189.93,0.0080569,0.0549049,,1227.0,1152.0,159.0,47.0,1913=100
ITA,1883,13.897515527950311,13.897515527950311,82521.02,0.0076079,0.0531435,,1288.0,1188.0,179.0,47.0,1913=100
ITA,1884,6.520090978013647,6.520090978013647,81855.9,0.0074259,0.052111,,1319.0,1071.0,86.0,49.0,1913=100
ITA,1885,13.972602739726032,13.972602739726028,83861.92,0.0077552,0.053265,,1460.0,951.0,204.0,51.0,1913=100
ITA,1886,13.100137174211248,13.100137174211248,86436.56,0.007946,0.0532043,,1458.0,1028.0,191.0,49.0,1913=100
ITA,1887,12.77258566978193,12.77258566978193,89090.45,0.0074405,0.0530828,,1605.0,1002.0,205.0,53.0,1913=100
ITA,1888,18.04255319148936,18.04255319148936,89266.34,0.0073727,0.053751,,1175.0,892.0,212.0,51.0,1913=100
ITA,1889,14.80948957584472,14.809489575844715,87004.8,0.0078743,0.0546619,,1391.0,951.0,206.0,51.0,1913=100
ITA,1890,17.51326762699014,17.513267626990142,87850.2,0.0081829,0.0566054,,1319.0,896.0,231.0,51.0,1913=100
ITA,1891,18.72227151730257,18.722271517302573,89536.61,0.008036,0.0564233,,1127.0,877.0,211.0,47.0,1913=100
ITA,1892,17.39130434782609,17.391304347826086,90201.63,0.007496,0.0559373,,1173.0,958.0,204.0,47.0,1913=100
ITA,1893,17.12846347607053,17.12846347607053,92180.2,0.0072637,0.0547227,,1191.0,964.0,204.0,47.0,1913=100
ITA,1894,17.1689497716895,17.168949771689498,93352.94,0.0070268,0.0544797,,1095.0,1027.0,188.0,51.0,1913=100
ITA,1895,16.42796967144061,16.427969671440607,94663.37,0.0073467,0.0541761,,1187.0,1038.0,195.0,53.0,1913=100
ITA,1896,16.77966101694915,16.779661016949152,96556.07,0.0073379,0.0539331,,1180.0,1052.0,198.0,51.0,1913=100
ITA,1897,16.94630872483222,16.946308724832214,97262.52,0.0073145,0.0538116,,1192.0,1092.0,202.0,53.0,1913=100
ITA,1898,14.791224345364471,14.791224345364473,97593.55,0.0074434,0.0541761,,1413.0,1204.0,209.0,53.0,1913=100
ITA,1899,14.200398142003982,14.200398142003982,99179.82,0.0076028,0.0533258,,1507.0,1431.0,214.0,56.0,1913=100
ITA,1900,11.941176470588239,11.941176470588236,102513.3,0.0075398,0.0535686,,1700.0,1338.0,203.0,61.0,1937=100
ITA,1901,10.884749708963911,10.884749708963911,104615.6,0.0075522,0.0536295,,1718.0,1374.0,187.0,61.0,1937=100
ITA,1902,10.621009866511901,10.621009866511898,107145.8,0.0074142,0.053265,,1723.0,1464.0,183.0,67.0,1937=100
ITA,1903,9.873138444567015,9.873138444567015,109073.6,0.0075987,0.0548442,,1813.0,1483.0,179.0,67.0,1937=100
ITA,1904,9.371671991480298,9.371671991480298,111762.4,0.0074921,0.0555121,,1878.0,1564.0,176.0,70.0,1937=100
ITA,1905,8.432539682539684,8.432539682539682,115109.7,0.0076323,0.055573,,2016.0,1694.0,170.0,74.0,1937=100
ITA,1906,7.875894988066825,7.875894988066825,119936.2,0.008034,0.0566054,,2514.0,1894.0,198.0,79.0,1937=100
ITA,1907,8.052759458521347,8.052759458521347,123109.8,0.0084106,0.0592777,,2881.0,1938.0,232.0,90.0,1937=100
ITA,1908,8.2389289392379,8.2389289392379,126758.0,0.0081251,0.0586705,,2913.0,1718.0,240.0,93.0,1937=100
ITA,1909,8.226221079691516,8.226221079691516,128888.4,0.0083114,0.0570305,,3112.0,1855.0,256.0,95.0,1937=100
ITA,1910,7.6709796672828094,7.6709796672828094,130140.1,0.0086012,0.0586098,,3246.0,2065.0,249.0,95.0,1937=100
ITA,1911,7.966951903216287,7.966951903216288,133015.8,0.0093472,0.0600674,,3389.0,2190.0,270.0,95.0,1937=100
ITA,1912,6.996218260399783,6.996218260399784,134181.7,0.0097524,0.060614,,3702.0,2383.0,259.0,102.0,1937=100
ITA,1913,7.432803071859572,7.432803071859572,141175.2,0.0096851,0.0607355,,3646.0,2497.0,271.0,100.0,1937=100
ITA,1914,8.860759493670885,8.860759493670885,133529.8,0.0096797,0.0607355,,2923.0,2195.0,259.0,54.0,1937=100
ITA,1915,4.102891156462585,4.102891156462585,128667.4,0.0111691,0.0649869,,4704.0,2512.0,193.0,71.0,1937=100
ITA,1916,3.6948748510131106,3.6948748510131106,140630.8,0.0145604,0.0813249,,8390.0,3053.0,310.0,71.0,1937=100
ITA,1917,3.3595425303788424,3.359542530378842,140886.1,0.0207738,0.1150329,,13990.0,3276.0,470.0,63.0,1937=100
ITA,1918,3.335619427645115,3.335619427645115,136357.5,0.0295034,0.1604024,,16039.0,3305.0,535.0,61.0,1937=100
ITA,1919,3.18835348613367,3.1883534861336704,128639.7,0.0338868,0.1628317,2.210526,16623.0,6004.0,530.0,59.0,1937=100
ITA,1920,1.912609052270524,1.9126090522705241,132087.3,0.0465622,0.213971,0.8694899,26822.0,11628.0,513.0,59.0,1937=100
ITA,1921,3.115762090575854,3.1157620905758545,128230.5,0.048364,0.2531453,2.405363,16914.0,8043.0,527.0,54.0,1937=100
ITA,1922,3.938758655739788,3.938758655739788,139051.1,0.0475271,0.2516269,2.418098,15741.0,9160.0,620.0,61.0,1937=100
ITA,1923,3.013347321792854,3.013347321792854,151979.7,0.0470435,0.2501694,1.554397,17157.0,10950.0,517.0,66.0,1937=100
ITA,1924,2.699633510555928,2.699633510555928,156106.3,0.0465734,0.258976,1.011235,19373.0,14270.0,523.0,73.0,1937=100
ITA,1925,3.484732824427481,3.484732824427481,166887.1,0.0539757,0.290923,0.7017778,26200.0,18170.0,913.0,83.0,1937=100
ITA,1926,2.5619227945438388,2.5619227945438388,168244.2,0.057397,0.3138202,0.7002892,25879.0,18544.0,663.0,83.0,1937=100
ITA,1927,3.165644171779141,3.165644171779141,165102.6,0.0513709,0.2869144,1.587642,20375.0,15519.0,645.0,80.0,1937=100
ITA,1928,6.6514598540145995,6.651459854014599,175543.0,0.0488294,0.0556238,1.906527,21920.0,14444.0,1458.0,88.0,1937=100
ITA,1929,9.834295639111861,9.834295639111863,184328.8,0.0474654,0.0555644,1.653966,21303.0,14767.0,2095.0,90.0,1937=100
ITA,1930,10.653138871274571,10.653138871274573,175669.3,0.0438122,0.2190486,2.520148,17347.0,12119.0,1848.0,85.0,1937=100
ITA,1931,14.34338228978786,14.343382289787856,173854.8,0.0394469,0.0470069,4.450822,11643.0,10210.0,1670.0,77.0,1937=100
ITA,1932,23.50024189646831,23.50024189646831,177547.3,0.0362566,0.1776872,6.296649,8268.0,6812.0,1943.0,77.0,1937=100
ITA,1933,25.20182992465016,25.201829924650163,175444.5,0.0335605,0.0439761,6.270185,7432.0,5991.0,1873.0,82.0,1937=100
ITA,1934,23.921824104234528,23.921824104234528,174999.8,0.0336901,0.0415396,6.074852,7675.0,5224.0,1836.0,80.0,1937=100
ITA,1935,22.24646983311938,22.246469833119384,184503.5,0.0354066,0.0441544,4.606295,7790.0,5238.0,1733.0,86.0,1937=100
ITA,1936,23.34823646299056,23.34823646299056,177958.6,0.038051,0.0469475,4.328925,6039.0,5542.0,1410.0,86.0,1937=100
ITA,1937,9.338019077673385,9.338019077673385,195649.9,0.0435719,0.0513902,4.564615,13943.0,10444.0,1302.0,100.0,1937=100
ITA,1938,12.10857801827375,12.108578018273752,201222.0,0.046163,0.0553364,4.266923,11273.0,10497.0,1365.0,100.0,1937=100
ITA,1939,11.23290328838879,11.232903288388787,213809.9,0.0479771,0.0577805,3.770769,10309.0,10823.0,1158.0,109.0,1937=100
ITA,1940,9.493192133131618,9.493192133131618,210229.4,0.0578086,0.0674297,,13220.0,11519.0,1255.0,110.0,1937=100
ITA,1941,9.758437254730968,9.758437254730968,206855.2,0.070149,0.0780209,,11467.0,14514.0,1119.0,103.0,1937=100
ITA,1942,8.256161846416868,8.256161846416868,195511.7,0.0924638,0.0901778,,14038.0,16047.0,1159.0,89.0,1937=100
ITA,1943,,,165776.0,0.1486848,0.1512299,,,,,69.0,1937=100
ITA,1944,,,133712.9,0.3607152,0.672057,,,,,42.0,1937=100
ITA,1945,,,119972.7,0.7455016,1.323644,,,,,29.0,1937=100
ITA,1946,,,161916.0,1.239198,1.562149,,,,,71.0,1937=100
ITA,1947,0.42689434364994666,0.42689434364994666,192973.3,2.010855,2.531638,8.236154,937000.0,341000.0,4000.0,91.0,1937=100
ITA,1948,1.540284360189573,1.5402843601895735,207892.9,2.197465,2.680364,8.853369,844000.0,576000.0,13000.0,99.0,1937=100
ITA,1949,0.7927519818799547,0.7927519818799547,225748.6,2.138416,2.72085,8.533846,883000.0,641000.0,7000.0,29.0,1963=100
ITA,1950,0.6479481641468682,0.6479481641468683,244737.3,2.231437,2.682842,8.236154,926000.0,753000.0,6000.0,33.0,1963=100
ITA,1951,4.206642066420664,4.206642066420664,268428.7,2.369108,2.944764,8.732307,1355000.0,1030000.0,57000.0,37.0,1963=100
ITA,1952,5.068493150684932,5.068493150684931,280757.8,2.441938,3.067876,9.426923,1460000.0,867000.0,74000.0,39.0,1963=100
ITA,1953,5.816259087904825,5.816259087904825,301050.8,2.518451,3.127367,9.923077,1513000.0,942000.0,88000.0,42.0,1963=100
ITA,1954,7.152230971128609,7.152230971128609,312424.3,2.585899,3.213296,8.732307,1524000.0,1024000.0,109000.0,46.0,1963=100
ITA,1955,6.961651917404129,6.961651917404129,334060.3,2.666399,3.301706,7.541538,1695000.0,1160000.0,118000.0,51.0,1963=100
ITA,1956,6.703629032258064,6.703629032258065,350514.6,2.765734,3.466956,9.327692,1984000.0,1341000.0,133000.0,54.0,1963=100
ITA,1957,6.489547038327526,6.489547038327526,370408.6,2.80996,3.536362,8.136923,2296000.0,1595000.0,149000.0,58.0,1963=100
ITA,1958,7.81094527363184,7.810945273631841,391174.7,2.857263,3.703265,6.549231,2010000.0,1611000.0,157000.0,60.0,1963=100
ITA,1959,7.173396674584323,7.173396674584323,418913.3,2.833141,3.688392,5.556923,2105000.0,1821000.0,151000.0,67.0,1963=100
ITA,1960,6.264815441923467,6.264815441923468,448937.8,3.063134,3.785063,3.987727,2953000.0,2280000.0,185000.0,77.0,1963=100
ITA,1961,6.186830015313936,6.1868300153139355,485780.3,3.148338,3.897434,3.632291,3265000.0,2614000.0,202000.0,84.0,1963=100
ITA,1962,5.89939425862523,5.899394258625231,515918.4,3.330582,4.095734,3.205602,3797000.0,2918000.0,224000.0,92.0,1963=100
ITA,1963,5.41622760800843,5.4162276080084295,544862.4,3.612273,4.406405,2.722133,4745000.0,3159000.0,257000.0,100.0,1963=100
ITA,1964,6.0225016545334205,6.022501654533421,560099.5,3.846731,4.665849,3.050225,4533000.0,3724000.0,273000.0,101.0,1963=100
ITA,1965,4.836261114725656,4.836261114725656,578408.7,4.008129,4.866629,3.805727,4611000.0,4500000.0,223000.0,109.0,1963=100
ITA,1966,4.22876304023845,4.22876304023845,613024.7,4.097593,4.965779,4.145941,5368000.0,5024000.0,227000.0,121.0,1963=100
ITA,1967,4.102898078801695,4.102898078801693,657031.6,4.211311,5.068271,3.80802,6142000.0,5441000.0,252000.0,131.0,1963=100
ITA,1968,3.095349198942293,3.0953491989422925,700031.1,4.284366,5.131625,4.033926,6429000.0,6366000.0,199000.0,140.0,1963=100
ITA,1969,2.695071868583162,2.6950718685831623,742719.5,4.457934,5.268335,4.027539,7792000.0,7330000.0,210000.0,145.0,1963=100
ITA,1970,2.5,2.5,782161.6,4.76398,5.531752,3.842477,9400000.0,8300000.000000001,235000.0,155.0,1963=100
ITA,1971,2.222222222222222,2.2222222222222223,797289.0,5.09407,5.801003,3.843082,9900000.0,9400000.0,220000.0,154.0,1963=100
ITA,1972,2.061946902654867,2.061946902654867,822437.7,5.399864,6.134443,4.526572,11300000.0,10800000.0,233000.0,161.0,1963=100
ITA,1973,1.638036809815951,1.638036809815951,876298.1,6.101865,6.796319,4.50788,16300000.0,19700000.0,267000.0,177.0,1963=100
ITA,1974,1.250936329588015,1.250936329588015,922538.4,7.330946,8.099232,3.786225,26700000.0,19800000.0,334000.0,185.0,1963=100
ITA,1975,0.33483195498732277,,903629.6,8.538239,9.471333,4.142317,25200000.0,22900000.0,,168.0,1963=100
ITA,1976,0.6044083489988645,,962623.1,10.06444,11.0585,4.733293,36700000.0,31200000.0,,189.0,1963=100
ITA,1977,1.1548436175887944,,985331.2,11.94578,13.08998,5.056528,42400000.0,40000000.0,,191.0,1963=100
ITA,1978,1.2534463565700822,,1021304.0,13.55879,14.67465,5.106439,47900000.0,47500000.0,,195.0,1963=100
ITA,1979,0.8374867514255706,,1077796.0,15.72146,16.847,5.439093,59900000.0,64599999.99999999,,208.0,1963=100
ITA,1980,0.5913697450923419,,1115281.0,19.07867,20.42147,7.37,85600000.0,66700000.0,,219.0,1963=100
ITA,1981,1.07549609059247,,1123990.0,22.6349,24.40689,7.649,104000000.0,86000000.0,,216.0,1963=100
ITA,1982,1.1504837925779205,0.08620689655172414,1127649.0,26.6064,28.42233,8.288,116000000.0,99200000.0,100000.0,209.0,1963=100
ITA,1983,1.1089980013893304,0.08196721311475409,1143051.0,30.62267,32.59282,7.367,122000000.0,111000000.0,100000.0,202.0,1963=100
ITA,1984,0.9967174480922469,0.06756756756756757,1179746.0,33.91809,36.11227,7.833,148000000.0,129000000.0,100000.0,209.0,1963=100
ITA,1985,0.9727062893413658,,1213247.0,37.02958,39.42582,8.167,173000000.0,150000000.0,,212.0,1963=100
ITA,1986,1.188905461332531,,1249285.0,39.80148,41.73155,8.867,149000000.0,145000000.0,,219.0,1963=100
ITA,1987,1.234555948702157,,1286235.0,42.1939,43.71134,9.617,162000000.0,150000000.0,,228.0,1963=100
ITA,1988,1.2578489548974414,,1341541.0,44.99956,45.92288,9.683,180000000.0,168000000.0,,241.0,1963=100
JPN,1868,6.546338726269522,6.546338726269522,,,0.0156011,,10.693,15.553,0.7,,
JPN,1869,2.405696689761355,2.405696689761355,,,0.0213335,,20.784,12.909,0.5,,
JPN,1870,1.7781992768656274,1.7781992768656276,,,0.0172616,,33.742,14.543000000000001,0.6,,
JPN,1871,5.018935073230826,5.018935073230826,,,0.0144772,,21.917,17.969,1.1,,
JPN,1872,4.966571155682904,4.966571155682903,,,0.010582,,26.175,17.027,1.3,,
JPN,1873,6.048315366278863,6.048315366278863,,,0.0107407,,28.107,21.635,1.7,,
JPN,1874,6.393316852783223,6.393316852783224,,,0.0124827,,23.462,19.317,1.5,,
JPN,1875,5.671203629570322,5.671203629570323,4949817.0,0.0114383,0.0137775,,29.976,18.611,1.7,,
JPN,1876,8.345503859795535,8.345503859795535,4831437.0,0.0115016,0.0115305,,23.965,27.712,2.0,,
JPN,1877,8.752416031508698,8.752416031508698,4986017.0,0.0107034,0.0118984,,27.421,23.349,2.4,,
JPN,1878,7.300380228136882,7.300380228136882,4970958.0,0.0125076,0.0133195,,32.875,25.968,2.4,,
JPN,1879,8.193487694595333,8.193487694595332,5268366.0,0.0151449,0.0177557,,32.953,28.176000000000002,2.7,,
JPN,1880,7.09858847298441,7.09858847298441,5483373.0,0.0140157,0.0203417,1.9,36.627,28.395,2.6,,
JPN,1881,8.33573787310442,8.33573787310442,5308630.0,0.0156818,0.0224083,,31.191,31.059,2.6,,
JPN,1882,8.829422352022277,8.829422352022277,5448687.0,0.0143935,0.0208538,,29.447,37.722,2.6,,
JPN,1883,9.492002109333802,9.492002109333802,5454039.0,0.0136489,0.017918,2.0,28.445,36.268,2.7,,
JPN,1884,9.436187780136825,9.436187780136825,5497750.0,0.0141697,0.0173337,,29.673000000000002,33.871,2.8,,
JPN,1885,7.153319480873386,7.153319480873386,5702522.0,0.0152973,0.0173409,,29.357,37.147,2.1,,
JPN,1886,9.326038298930614,9.326038298930614,6190831.0,0.0140956,0.0152923,,32.168,48.876,3.0,,
JPN,1887,9.254243409172986,9.254243409172984,6452838.0,0.0136513,0.0162625,,44.304,52.408,4.1,,
JPN,1888,7.027728974104347,7.027728974104345,6168006.0,0.0140677,0.0159848,1.9,65.455,65.706,4.6,,
JPN,1889,7.110008471499456,7.110008471499455,6498429.0,0.0145514,0.0169261,,66.104,70.061,4.7,,
JPN,1890,5.365853658536586,5.365853658536586,7092700.0,0.0166748,0.0180478,,82.0,57.0,4.4,,
JPN,1891,7.142857142857142,7.142857142857143,6751499.0,0.0161425,0.0172904,,63.0,80.0,4.5,,
JPN,1892,7.042253521126761,7.042253521126761,7208834.0,0.0160608,0.0161218,,71.0,91.0,5.0,,
JPN,1893,5.795454545454545,5.795454545454545,7230229.0,0.016288,0.0163166,0.8,88.0,90.0,5.1,,
JPN,1894,4.957264957264957,4.957264957264957,8093880.0,0.0173023,0.016836,,117.0,113.0,5.8,,
JPN,1895,5.271317829457364,5.271317829457364,8205752.0,0.018737,0.0184265,,129.0,136.0,6.8,,
JPN,1896,3.8953488372093026,3.895348837209302,7754186.0,0.0206316,0.0202767,,172.0,118.0,6.7,,
JPN,1897,3.619909502262444,3.6199095022624435,7916586.0,0.0243198,0.0225922,,221.0,167.0,8.0,,
JPN,1898,3.226950354609929,3.226950354609929,9441424.0,0.025963,0.0245038,1.4,282.0,170.0,9.1,,
JPN,1899,7.142857142857142,7.142857142857143,8732845.0,0.0253386,0.0231224,,224.0,223.0,16.0,,
JPN,1900,5.821917808219178,5.821917808219178,9103702.0,0.0276016,0.0259789,,292.0,213.0,17.0,,
JPN,1901,5.323193916349809,5.32319391634981,9429050.0,0.0269357,0.0254126,,263.0,261.0,14.0,,
JPN,1902,5.734767025089606,5.734767025089606,8938301.0,0.0277018,0.0263973,,279.0,268.0,16.0,,
JPN,1903,5.198776758409786,5.198776758409786,9573727.0,0.0295831,0.0277173,1.3,327.0,301.0,17.0,,
JPN,1904,6.020942408376963,6.020942408376963,9643172.0,0.0307394,0.0283593,,382.0,329.0,23.0,,
JPN,1905,7.370517928286853,7.370517928286852,9484648.0,0.0325072,0.0294521,,502.0,335.0,37.0,,
JPN,1906,9.610983981693364,9.610983981693364,10700000.0,0.0334655,0.0300328,,437.0,439.0,42.0,,
JPN,1907,9.765625,9.765625,11100000.0,0.0363093,0.0331742,,512.0,452.0,50.0,,
JPN,1908,8.676789587852495,8.676789587852495,11200000.0,0.0364617,0.0320309,2.3,461.0,399.0,40.0,,
JPN,1909,8.352668213457076,8.352668213457077,11100000.0,0.0356319,0.0307866,,431.0,437.0,36.0,,
JPN,1910,7.6923076923076925,7.6923076923076925,11300000.0,0.0353468,0.0308659,,520.0,502.0,40.0,,
JPN,1911,8.433734939759036,8.433734939759036,11900000.0,0.038829,0.033167,,581.0,523.0,49.0,,
JPN,1912,9.941520467836257,9.941520467836257,12400000.0,0.0414612,0.0350064,,684.0,618.0,68.0,,
JPN,1913,9.30817610062893,9.30817610062893,12600000.0,0.0424724,0.0360668,2.5,795.0,716.0,74.0,,
JPN,1914,6.557377049180328,6.557377049180328,12200000.0,0.0401468,0.0332247,,671.0,671.0,44.0,,
JPN,1915,5.031446540880504,5.031446540880503,13300000.0,0.0387031,0.0310968,,636.0,793.0,32.0,,
JPN,1916,4.09556313993174,4.09556313993174,15400000.0,0.0430314,0.0335962,,879.0,1234.0,36.0,,
JPN,1917,3.746877601998335,3.7468776019983348,15900000.0,0.0552393,0.0412135,,1201.0,1752.0,45.0,,
JPN,1918,3.627760252365931,3.6277602523659307,16100000.0,0.0725317,0.0554743,3.4,1902.0,2159.0,69.0,,
JPN,1919,3.2387045181927228,3.2387045181927228,17700000.0,0.0889546,0.073807,,2501.0,2379.0,81.0,,
